worker_id,assignments_done,items_done,controls_done,controls_correct,control_accuracy,median_duration_sec,mean_duration_sec,yes_count,no_count,not_working_count,yes_share,no_share,not_working_share,quality_segment
8d656595-86da-4d9d-93ce-fb0f1f24f7ee,15,150,30,24,0.8,220.0,243.26666666666668,57,84,9,0.38,0.56,0.06,risky
8d87732d-6700-42ec-8b9c-43e816cfed17,5,50,10,6,0.6,223.0,225.4,24,25,1,0.48,0.5,0.02,bad
8d892fab-8854-4cb4-967f-22f60b6c1ca0,6,60,12,8,0.6666666666666666,567.5,683.6666666666666,39,20,1,0.65,0.3333333333333333,0.016666666666666666,risky
8dd6d840-7545-4232-9614-3feb95d69970,12,120,12,8,0.6666666666666666,1157.0,1136.9166666666667,65,55,0,0.5416666666666666,0.4583333333333333,0.0,risky
8e27c075-5851-4a2b-9899-8f9b732dd074,7,70,11,8,0.7272727272727273,241.0,227.85714285714286,39,26,5,0.5571428571428572,0.37142857142857144,0.07142857142857142,risky
8e2dd66c-1fd5-459c-a434-9d57acd6cad4,28,280,28,22,0.7857142857142857,362.5,415.25,142,114,24,0.5071428571428571,0.40714285714285714,0.08571428571428572,risky
8e4bb5b2-a86c-46a6-ad13-7b467d4807cd,3,30,6,4,0.6666666666666666,134.0,137.0,26,4,0,0.8666666666666667,0.13333333333333333,0.0,risky
8e6898f5-6ebe-4f55-afab-57ab188f5280,2,20,2,2,1.0,651.5,651.5,11,9,0,0.55,0.45,0.0,unknown_low_controls
8e92a8b8-dc94-4ab5-80d1-5e75ed05b45e,6,60,12,9,0.75,295.5,333.5,41,17,2,0.6833333333333333,0.2833333333333333,0.03333333333333333,risky
8eb96cf8-ffe1-4d47-8ccd-b14990ff9bc9,13,130,13,9,0.6923076923076923,166.0,177.53846153846155,78,51,1,0.6,0.3923076923076923,0.007692307692307693,risky
8ef77ce6-5cb4-4f5f-bb70-8041ef36860b,5,50,6,3,0.5,21.0,39.6,32,18,0,0.64,0.36,0.0,bad
8f52b9ab-1c66-405c-bcf8-1c528d0926c5,9,90,18,14,0.7777777777777778,472.0,528.4444444444445,59,27,4,0.6555555555555556,0.3,0.044444444444444446,risky
8f836c2e-4fd0-4c36-8ac1-0db2700d2780,15,150,15,11,0.7333333333333333,549.0,609.8,82,50,18,0.5466666666666666,0.3333333333333333,0.12,risky
8f9a0131-f683-4d19-99fd-189e53ec2820,6,53,12,8,0.6666666666666666,143.0,403.20754716981133,26,27,0,0.49056603773584906,0.5094339622641509,0.0,risky
8fae7e98-e1d7-4bf4-a46e-41b2035c4583,23,230,23,18,0.782608695652174,382.0,483.2173913043478,111,107,12,0.4826086956521739,0.4652173913043478,0.05217391304347826,risky
9045cec5-80c4-421d-b786-66e2fde7f3ef,3,30,3,1,0.3333333333333333,474.0,691.0,8,19,3,0.26666666666666666,0.6333333333333333,0.1,unknown_low_controls
9054246a-bb3d-47d7-bff6-9c237b81c45b,13,130,13,11,0.8461538461538461,171.0,183.46153846153845,55,71,4,0.4230769230769231,0.5461538461538461,0.03076923076923077,risky
909ebe17-bc13-4bee-9b6f-9793e735f56b,5,50,6,4,0.6666666666666666,339.0,339.2,23,24,3,0.46,0.48,0.06,risky
90aaac39-60df-4e80-ab3a-c8cf3487dddb,1,10,2,0,0.0,347.0,347.0,6,4,0,0.6,0.4,0.0,unknown_low_controls
90b2f09f-4852-4e3e-a4bf-89f435ce314b,4,40,8,4,0.5,138.5,128.75,27,11,2,0.675,0.275,0.05,bad
90b68d8b-7278-465f-93e8-53cd46ca2995,1,10,2,1,0.5,264.0,264.0,6,4,0,0.6,0.4,0.0,unknown_low_controls
90c265ba-123c-43df-b56b-d507cde50ff4,17,163,20,16,0.8,417.0,654.1595092024539,101,48,14,0.6196319018404908,0.294478527607362,0.08588957055214724,risky
90d21616-d0be-4c48-bcc3-7adc8251f88f,2,20,2,1,0.5,402.0,402.0,9,10,1,0.45,0.5,0.05,unknown_low_controls
91291754-8a7f-43dd-b89c-b06e700ef6ca,17,85,17,14,0.8235294117647058,248.0,264.6470588235294,44,40,1,0.5176470588235295,0.47058823529411764,0.011764705882352941,risky
91744ffb-dba7-4752-b784-f4f32986ecf8,5,50,10,7,0.7,425.0,442.2,30,20,0,0.6,0.4,0.0,risky
91afe65f-4b9b-4ffb-aa28-2785b7f128e7,4,30,6,4,0.6666666666666666,319.0,433.0,15,9,6,0.5,0.3,0.2,risky
91c8fa63-ed85-4d10-9166-ff121bd5b797,13,130,26,20,0.7692307692307693,387.0,373.53846153846155,82,43,5,0.6307692307692307,0.33076923076923076,0.038461538461538464,risky
91cdd6f1-7c92-4113-bf08-2020f6cf8c05,3,30,3,1,0.3333333333333333,260.0,256.6666666666667,19,9,2,0.6333333333333333,0.3,0.06666666666666667,unknown_low_controls
9209f471-48d0-4f5c-9066-19235b5aa718,16,160,16,12,0.75,236.0,278.9375,94,56,10,0.5875,0.35,0.0625,risky
923ef7e6-b4d2-4c2d-850b-a1a6796b9c82,23,230,23,18,0.782608695652174,412.0,435.2173913043478,139,67,24,0.6043478260869565,0.29130434782608694,0.10434782608695652,risky
924e6362-e71c-4b04-a335-9ebe61e0a21b,1,10,1,0,0.0,321.0,321.0,4,6,0,0.4,0.6,0.0,unknown_low_controls
924e73c9-5bc0-4743-b1c6-c5b69a0b2dd7,9,90,18,14,0.7777777777777778,353.0,362.44444444444446,37,50,3,0.4111111111111111,0.5555555555555556,0.03333333333333333,risky
9264f674-42f4-4a74-a818-a1ac4e3ff2b9,3,30,6,3,0.5,215.0,220.0,18,7,5,0.6,0.23333333333333334,0.16666666666666666,bad
92810233-683e-4f7c-a6ff-7448d8e4920e,8,80,8,5,0.625,638.0,655.625,52,23,5,0.65,0.2875,0.0625,bad
92863481-400a-4a5e-931e-ccaab2c9ccef,3,30,3,1,0.3333333333333333,901.0,883.3333333333334,22,5,3,0.7333333333333333,0.16666666666666666,0.1,unknown_low_controls
92bb48bf-de02-414b-87ef-389b6e413a4f,8,80,16,12,0.75,252.0,239.375,32,42,6,0.4,0.525,0.075,risky
92e7614c-fad0-47f5-8fb8-e41235cdb960,10,100,17,13,0.7647058823529411,515.5,534.3,58,36,6,0.58,0.36,0.06,risky
92f101d3-5af1-479e-bf52-11661a0a1d02,8,80,16,12,0.75,303.0,340.25,59,18,3,0.7375,0.225,0.0375,risky
92f823c0-3e97-4e11-bf92-db82b06cb3a3,8,80,16,12,0.75,568.0,617.625,53,27,0,0.6625,0.3375,0.0,risky
930fc1f9-8819-4cd9-9ba5-d27f470c9250,14,140,14,11,0.7857142857142857,170.5,204.78571428571428,68,63,9,0.4857142857142857,0.45,0.06428571428571428,risky
932cf19a-ad69-48b3-bf42-3b3ff4dd60aa,12,120,12,8,0.6666666666666666,542.0,620.1666666666666,85,32,3,0.7083333333333334,0.26666666666666666,0.025,risky
9335ad94-bd09-4d71-bcd7-56e66d6427fe,3,30,4,3,0.75,338.0,478.0,11,17,2,0.36666666666666664,0.5666666666666667,0.06666666666666667,unknown_low_controls
933ed129-ce07-47cd-8091-36a1f32c3f15,13,123,15,11,0.7333333333333333,205.0,405.6178861788618,73,33,17,0.5934959349593496,0.2682926829268293,0.13821138211382114,risky
93432b16-7a3a-446c-a82f-4f1142608bde,1,10,2,0,0.0,102.0,102.0,7,2,1,0.7,0.2,0.1,unknown_low_controls
93782910-accb-4770-bf29-bee03409fa93,4,40,4,3,0.75,149.5,153.25,29,9,2,0.725,0.225,0.05,unknown_low_controls
937f2184-1def-4cb5-9737-7c58f214d3f6,4,40,8,5,0.625,134.0,126.25,19,17,4,0.475,0.425,0.1,bad
9384d11e-558a-4fdc-ab0c-267d87dd3c0f,3,30,5,2,0.4,449.0,476.0,24,5,1,0.8,0.16666666666666666,0.03333333333333333,bad
938ed28a-2afc-432d-a2cd-d97d63bd0bbf,6,60,12,9,0.75,352.5,383.0,43,16,1,0.7166666666666667,0.26666666666666666,0.016666666666666666,risky
939aec06-d879-4b80-8fa4-debb6ce183cb,2,20,2,0,0.0,529.5,529.5,10,8,2,0.5,0.4,0.1,unknown_low_controls
93d6f53a-1211-4106-915b-bbd21f0bf56a,3,30,6,2,0.3333333333333333,178.0,172.33333333333334,21,5,4,0.7,0.16666666666666666,0.13333333333333333,bad
93e9e53a-5f4b-4278-85c8-c0289ab7decf,4,40,8,4,0.5,586.0,570.0,21,13,6,0.525,0.325,0.15,bad
9437b5df-3a18-4d6e-9b48-c778535358b7,8,80,16,12,0.75,364.5,365.75,49,30,1,0.6125,0.375,0.0125,risky
9466bcf7-a2d2-46b7-909e-e87380aed1f4,10,100,10,7,0.7,390.5,396.0,64,30,6,0.64,0.3,0.06,risky
947dde53-37c1-4b47-b1e0-e3874cd2964b,13,130,13,9,0.6923076923076923,332.0,295.3076923076923,88,35,7,0.676923076923077,0.2692307692307692,0.05384615384615385,risky
94b7a260-ebc3-4c57-b0a0-3cc8dfcd6a8a,6,60,12,7,0.5833333333333334,769.0,877.1666666666666,42,17,1,0.7,0.2833333333333333,0.016666666666666666,bad
94c27538-d1f6-408e-9341-baff073944fd,9,85,9,5,0.5555555555555556,648.0,640.4117647058823,56,26,3,0.6588235294117647,0.3058823529411765,0.03529411764705882,bad
94fe797b-6e7f-443d-a6dc-73e28e267b9e,18,180,21,17,0.8095238095238095,416.5,429.27777777777777,108,68,4,0.6,0.37777777777777777,0.022222222222222223,risky
95277fa0-094a-4d60-9f68-a9e03a1f28a0,4,40,4,3,0.75,241.5,246.25,25,14,1,0.625,0.35,0.025,unknown_low_controls
9563d95a-3936-4ba8-ad82-d8ee37254179,1,10,2,0,0.0,219.0,219.0,3,7,0,0.3,0.7,0.0,unknown_low_controls
959b1f55-b74c-455d-a470-214363b22fee,1,10,2,0,0.0,762.0,762.0,7,3,0,0.7,0.3,0.0,unknown_low_controls
95a0fdc1-221b-484e-a34f-d8653349a224,4,36,4,3,0.75,473.0,474.05555555555554,23,12,1,0.6388888888888888,0.3333333333333333,0.027777777777777776,unknown_low_controls
95c0811c-b980-4b8d-a24a-95fe9bc05354,15,150,15,11,0.7333333333333333,679.0,688.4666666666667,92,46,12,0.6133333333333333,0.30666666666666664,0.08,risky
95ca6849-2557-41b5-9c38-439e57b10dcf,5,50,10,7,0.7,375.0,404.4,29,21,0,0.58,0.42,0.0,risky
95e875ce-831b-4c99-bb66-d8ca1dee60a5,1,10,2,1,0.5,411.0,411.0,8,2,0,0.8,0.2,0.0,unknown_low_controls
95fc287c-2df6-4506-84c2-6115ab5b55b5,11,110,11,7,0.6363636363636364,469.0,501.8181818181818,70,38,2,0.6363636363636364,0.34545454545454546,0.01818181818181818,bad
961367c5-d540-4799-8e23-65e29f7731cc,2,20,4,3,0.75,251.5,251.5,5,11,4,0.25,0.55,0.2,unknown_low_controls
961aaf6b-689b-48ba-b127-93e405d5fdd3,6,60,12,9,0.75,246.5,237.0,36,22,2,0.6,0.36666666666666664,0.03333333333333333,risky
961c5c27-f42f-4e0c-b131-867d5e7e0688,5,50,10,6,0.6,467.0,486.0,29,21,0,0.58,0.42,0.0,bad
962651a8-a855-4519-ba6d-ce73285c536a,4,40,4,2,0.5,579.5,570.0,19,17,4,0.475,0.425,0.1,unknown_low_controls
962d470f-36b0-4b05-a84c-d815954c8a93,18,180,28,23,0.8214285714285714,638.5,745.7222222222222,116,47,17,0.6444444444444445,0.2611111111111111,0.09444444444444444,risky
967d685a-6752-43c0-8b16-76ba5d309293,14,140,14,10,0.7142857142857143,472.0,608.7142857142857,52,72,16,0.37142857142857144,0.5142857142857142,0.11428571428571428,risky
9687195e-44b4-45c9-8de6-3ef7160e001c,10,100,20,16,0.8,701.5,770.9,47,50,3,0.47,0.5,0.03,risky
970516e3-37ea-4cc6-8443-243ebe7160b0,11,110,22,18,0.8181818181818182,1088.0,983.1818181818181,72,30,8,0.6545454545454545,0.2727272727272727,0.07272727272727272,risky
971774d7-8a8a-4d06-a297-9ec5a6e652a6,10,100,10,8,0.8,269.0,283.1,55,42,3,0.55,0.42,0.03,risky
9721d85b-dd49-49af-9d2e-78d1dbf78df1,33,330,36,31,0.8611111111111112,225.0,322.09090909090907,166,147,17,0.503030303030303,0.44545454545454544,0.051515151515151514,good
9737f7f9-59f4-4873-a491-e528eadb4889,8,80,16,12,0.75,435.0,384.875,50,27,3,0.625,0.3375,0.0375,risky
979889f7-244b-45c7-9a47-f5ba786f532b,11,110,13,10,0.7692307692307693,326.0,442.0,59,50,1,0.5363636363636364,0.45454545454545453,0.00909090909090909,risky
979ce167-3e72-429a-9757-5d6bb691c399,3,30,6,3,0.5,272.0,324.0,17,9,4,0.5666666666666667,0.3,0.13333333333333333,bad
97b4ef67-828a-4aec-a73c-359f2cc9fcf9,5,50,6,3,0.5,649.0,675.4,31,16,3,0.62,0.32,0.06,bad
97c2bcfe-11d6-4488-894c-613ad14fa9a8,5,50,6,3,0.5,228.0,409.8,33,14,3,0.66,0.28,0.06,bad
97c7b07b-2d8b-4c98-b056-69ed3c400e78,6,60,12,9,0.75,159.5,190.16666666666666,39,18,3,0.65,0.3,0.05,risky
97cba96c-5b5c-4a3b-afbf-52613b990b64,5,50,10,7,0.7,320.0,294.8,24,24,2,0.48,0.48,0.04,risky
98066412-15f1-41b6-9f4b-e6676d01d143,17,170,34,27,0.7941176470588235,948.0,1047.6470588235295,72,86,12,0.4235294117647059,0.5058823529411764,0.07058823529411765,risky
980f9cf5-52c2-4959-afef-f3e841d839de,7,70,7,4,0.5714285714285714,446.0,670.0,43,23,4,0.6142857142857143,0.32857142857142857,0.05714285714285714,bad
98257e19-6e3b-447c-bd9d-7bf8bf432732,5,50,10,6,0.6,132.0,144.2,31,19,0,0.62,0.38,0.0,bad
9829ff73-5b16-47e9-b4a8-c6d883de025d,2,20,4,2,0.5,461.0,461.0,10,9,1,0.5,0.45,0.05,unknown_low_controls
982f4e3e-dfce-482f-ac6d-507de9933722,4,40,8,4,0.5,298.0,343.25,18,22,0,0.45,0.55,0.0,bad
98442b88-0bd1-49bd-9d97-1f2e9bda03df,10,100,20,16,0.8,364.5,399.4,50,48,2,0.5,0.48,0.02,risky
98ba7a4e-cc26-4b18-85e9-d8c674fb1774,27,270,27,20,0.7407407407407407,290.0,306.037037037037,158,101,11,0.5851851851851851,0.37407407407407406,0.040740740740740744,risky
98d9c6dc-28c0-422d-b182-f397991cba9c,6,60,12,8,0.6666666666666666,279.5,318.5,36,22,2,0.6,0.36666666666666664,0.03333333333333333,risky
9924cb2e-a16a-4468-9005-826818a36c86,21,210,21,17,0.8095238095238095,233.0,299.04761904761904,87,108,15,0.4142857142857143,0.5142857142857142,0.07142857142857142,risky
993728e0-f8c3-4c41-b8dd-48a241369c59,12,120,19,14,0.7368421052631579,290.0,301.4166666666667,65,52,3,0.5416666666666666,0.43333333333333335,0.025,risky
99616097-7bf0-4c12-abe3-0ee8205a144e,6,30,6,2,0.3333333333333333,295.0,375.0,15,13,2,0.5,0.43333333333333335,0.06666666666666667,bad
99624475-ad5d-466c-8498-44c00abdc8d9,3,30,6,3,0.5,413.0,403.3333333333333,16,14,0,0.5333333333333333,0.4666666666666667,0.0,bad
99791a85-f66b-4dd9-82ed-e9884f815bc5,7,70,7,4,0.5714285714285714,212.0,232.28571428571428,38,30,2,0.5428571428571428,0.42857142857142855,0.02857142857142857,bad
9990779c-d103-4235-b9b3-b30aa1853ef1,6,60,12,9,0.75,315.5,468.1666666666667,34,23,3,0.5666666666666667,0.38333333333333336,0.05,risky
99a3a3b1-f3d5-44ea-bb5c-7795e347b080,3,30,6,2,0.3333333333333333,35.0,35.333333333333336,21,9,0,0.7,0.3,0.0,bad
99c1168f-9752-43dd-b5aa-6ef99f9685e1,5,50,10,8,0.8,576.0,571.6,26,24,0,0.52,0.48,0.0,risky
99cb2e6e-82ce-46f8-8cf4-dd0a1800b412,8,80,16,12,0.75,356.5,358.875,49,22,9,0.6125,0.275,0.1125,risky
99d3bb39-5f0f-4ef8-bc0d-6dd0b3df93af,6,60,12,8,0.6666666666666666,208.0,218.16666666666666,42,16,2,0.7,0.26666666666666666,0.03333333333333333,risky
99edd88e-3f62-4b44-9134-380b4158bb1a,3,30,6,3,0.5,330.0,338.6666666666667,20,10,0,0.6666666666666666,0.3333333333333333,0.0,bad
9a36873c-ead9-4b04-b3c5-2b3e8096b3e1,2,20,4,1,0.25,728.5,728.5,9,11,0,0.45,0.55,0.0,unknown_low_controls
9a4d4b62-7be5-49cb-bcaa-9bd047df66b4,7,70,14,10,0.7142857142857143,423.0,399.42857142857144,44,21,5,0.6285714285714286,0.3,0.07142857142857142,risky
9a7ff9f6-2abe-4fe4-a42a-2f16c1e80a11,5,50,10,7,0.7,161.0,184.0,29,21,0,0.58,0.42,0.0,risky
9aaaf2a6-8934-447d-8179-d447168bacc5,6,60,6,4,0.6666666666666666,426.0,489.1666666666667,29,30,1,0.48333333333333334,0.5,0.016666666666666666,risky
9abadd05-c5bb-43c1-a9fc-5c611c509f7c,17,170,34,27,0.7941176470588235,1306.0,1212.0,89,65,16,0.5235294117647059,0.38235294117647056,0.09411764705882353,risky
9ad29567-c9c5-44d8-8435-34e50478edb6,5,25,5,4,0.8,142.0,143.8,15,10,0,0.6,0.4,0.0,risky
9ae7d8ed-7107-4810-8ced-78f06d60fe08,12,120,24,19,0.7916666666666666,899.0,925.0833333333334,57,56,7,0.475,0.4666666666666667,0.058333333333333334,risky
9aedfa5e-1d9b-419b-9951-4afa87c4ce9d,24,239,40,34,0.85,483.0,542.5523012552301,125,103,11,0.5230125523012552,0.4309623430962343,0.04602510460251046,good
9b0278b7-0921-44fb-bf89-7da409eeb0ea,42,414,46,38,0.8260869565217391,561.0,582.7053140096618,212,185,17,0.5120772946859904,0.4468599033816425,0.04106280193236715,risky
9b1c16bc-130e-45dc-a623-b98cde0ffd5a,23,230,46,37,0.8043478260869565,197.0,217.0,113,80,37,0.49130434782608695,0.34782608695652173,0.1608695652173913,risky
9b247e24-c828-40c0-9161-7f56395c49b0,7,70,14,9,0.6428571428571429,280.0,272.2857142857143,44,26,0,0.6285714285714286,0.37142857142857144,0.0,bad
9b698224-0ef5-4d17-9686-4308166a56bf,5,50,10,6,0.6,333.0,370.4,38,11,1,0.76,0.22,0.02,bad
9bbba27f-8359-4e46-a097-e1224b14aad3,5,50,9,9,1.0,298.0,309.0,28,21,1,0.56,0.42,0.02,good
9c42caf5-7635-4442-a2bc-f65e88bbf66d,7,70,14,10,0.7142857142857143,425.0,514.1428571428571,41,26,3,0.5857142857142857,0.37142857142857144,0.04285714285714286,risky
9c89c4d8-ab6c-4d5b-8c88-fc458eacb805,3,15,3,2,0.6666666666666666,316.0,346.6666666666667,9,6,0,0.6,0.4,0.0,unknown_low_controls
9cbd878e-09a3-48de-9505-fff01f8d1d5d,12,120,12,8,0.6666666666666666,543.5,698.5833333333334,61,55,4,0.5083333333333333,0.4583333333333333,0.03333333333333333,risky
9cfc27b1-2730-4a1e-9aab-58e31fc040a3,9,90,18,14,0.7777777777777778,294.0,324.77777777777777,37,46,7,0.4111111111111111,0.5111111111111111,0.07777777777777778,risky
9d03ec18-2a40-425f-8788-a55cdddcfdb9,1,10,2,1,0.5,406.0,406.0,7,3,0,0.7,0.3,0.0,unknown_low_controls
9d3ee87d-f721-4516-bd0c-b38a60cad395,7,70,14,9,0.6428571428571429,389.0,446.7142857142857,43,26,1,0.6142857142857143,0.37142857142857144,0.014285714285714285,bad
9d7c4569-b9d5-45c1-add0-d4a7f2ca10fd,2,20,2,1,0.5,368.5,368.5,11,9,0,0.55,0.45,0.0,unknown_low_controls
9dc6f633-41c9-41b6-85d2-b55b72750f82,4,40,4,2,0.5,306.5,342.5,15,25,0,0.375,0.625,0.0,unknown_low_controls
9dd707ae-d070-402e-926b-7a7758d9fd1d,10,100,10,6,0.6,414.5,435.5,60,35,5,0.6,0.35,0.05,bad
9dd9dcbc-2092-475e-ac2b-49f034b5b165,2,20,2,0,0.0,320.0,320.0,13,6,1,0.65,0.3,0.05,unknown_low_controls
9de66b2f-e8a4-49df-920d-f005e7c18cff,16,160,16,12,0.75,375.0,400.375,84,68,8,0.525,0.425,0.05,risky
9e08dc82-cbb4-4033-bffb-16bdd6c4a0d1,6,60,12,8,0.6666666666666666,316.5,324.0,35,18,7,0.5833333333333334,0.3,0.11666666666666667,risky
9e170f56-2749-4676-84ac-057e9c53fd4c,12,120,12,10,0.8333333333333334,1315.5,1247.1666666666667,68,49,3,0.5666666666666667,0.4083333333333333,0.025,risky
9e1ed2e1-1b18-46fe-8a74-1d11ed06ddde,23,230,23,18,0.782608695652174,287.0,319.04347826086956,122,90,18,0.5304347826086957,0.391304347826087,0.0782608695652174,risky
9e3b3896-7fe7-4969-9491-1fa87294f189,4,40,4,3,0.75,415.0,431.25,15,23,2,0.375,0.575,0.05,unknown_low_controls
9e6898ed-1bc2-46ef-bae8-4fd4e6d50074,10,100,11,9,0.8181818181818182,220.0,236.7,52,47,1,0.52,0.47,0.01,risky
9e7cc16b-c9d8-4c56-a176-1da188ce1654,14,140,28,22,0.7857142857142857,272.5,268.5,63,64,13,0.45,0.45714285714285713,0.09285714285714286,risky
9e834f3b-bf2b-4536-b655-3c1f65bebbd4,5,50,5,2,0.4,194.0,228.6,25,23,2,0.5,0.46,0.04,bad
9e8a2edc-e531-414f-ba34-579cff2cf373,9,90,18,14,0.7777777777777778,433.0,418.1111111111111,42,39,9,0.4666666666666667,0.43333333333333335,0.1,risky
9ea708bf-8a76-4005-b142-2ac7bd81d327,3,30,6,2,0.3333333333333333,585.0,581.3333333333334,18,9,3,0.6,0.3,0.1,bad
9ebe1eac-033d-494c-870f-94a9d666134b,2,20,4,0,0.0,166.0,166.0,1,0,19,0.05,0.0,0.95,unknown_low_controls
9ed6e3dc-32be-49d9-ab47-f049d24bea23,1,10,2,0,0.0,582.0,582.0,10,0,0,1.0,0.0,0.0,unknown_low_controls
9ee7813a-8f64-4df7-be6b-cb74a97d5208,3,30,6,3,0.5,167.0,174.0,22,7,1,0.7333333333333333,0.23333333333333334,0.03333333333333333,bad
9f0ff2a2-b589-42de-b748-e45608056a0e,4,40,4,2,0.5,275.5,441.25,20,18,2,0.5,0.45,0.05,unknown_low_controls
9f154abe-e0ff-4083-9376-fabf47978ff1,9,90,18,14,0.7777777777777778,269.0,272.55555555555554,55,32,3,0.6111111111111112,0.35555555555555557,0.03333333333333333,risky
9f3234a6-3da7-4888-af17-a1355f38ec8b,1,10,1,0,0.0,299.0,299.0,3,6,1,0.3,0.6,0.1,unknown_low_controls
9f538179-37a4-4928-8007-a14988954063,7,70,7,5,0.7142857142857143,200.0,208.57142857142858,32,35,3,0.45714285714285713,0.5,0.04285714285714286,risky
9fd0f5a3-c412-4a51-8424-21e50b873f9e,2,20,4,1,0.25,381.0,381.0,12,7,1,0.6,0.35,0.05,unknown_low_controls
9fde3cdc-060b-4b3d-8979-6c7bac4569b3,12,120,12,8,0.6666666666666666,841.5,848.75,63,52,5,0.525,0.43333333333333335,0.041666666666666664,risky
9ff1091d-33df-46ee-8244-f16803e0ac38,2,20,4,3,0.75,188.0,188.0,8,11,1,0.4,0.55,0.05,unknown_low_controls
9ff50b5a-e4fa-4dc2-a556-e72a41802997,1,10,2,1,0.5,495.0,495.0,9,1,0,0.9,0.1,0.0,unknown_low_controls
a01166ad-9ceb-4774-997f-542202319ac1,6,60,12,8,0.6666666666666666,630.0,681.0,30,27,3,0.5,0.45,0.05,risky
a03401b2-b276-44d4-9e50-334ac71e4756,14,135,15,11,0.7333333333333333,187.0,209.22222222222223,69,62,4,0.5111111111111111,0.45925925925925926,0.02962962962962963,risky
a039a308-94d4-473c-9323-b1f49dccc062,11,55,11,8,0.7272727272727273,523.0,501.90909090909093,29,22,4,0.5272727272727272,0.4,0.07272727272727272,risky
a055576a-3056-440b-9e8b-456cb6166b71,16,160,16,12,0.75,201.0,198.4375,68,78,14,0.425,0.4875,0.0875,risky
a08b9849-9fe5-45cb-ab06-3471b0fd3dfd,12,120,24,19,0.7916666666666666,508.0,524.0,56,58,6,0.4666666666666667,0.48333333333333334,0.05,risky
a09e92cf-d4a6-4ea5-bc8c-b807fca29fbb,4,40,8,4,0.5,575.5,591.5,27,11,2,0.675,0.275,0.05,bad
a0b64497-9333-4e9e-97c7-3a65215c3167,18,180,18,14,0.7777777777777778,238.5,240.44444444444446,75,94,11,0.4166666666666667,0.5222222222222223,0.06111111111111111,risky
a0f4d37a-4873-4d05-a024-992d5a7e13b7,3,30,3,1,0.3333333333333333,538.0,499.0,11,16,3,0.36666666666666664,0.5333333333333333,0.1,unknown_low_controls
a0fef29e-08d5-4a42-b1d6-771b015f0728,9,90,13,9,0.6923076923076923,305.0,323.22222222222223,56,30,4,0.6222222222222222,0.3333333333333333,0.044444444444444446,risky
a116b376-5d08-47b9-8983-09b58a1377dd,5,50,10,6,0.6,434.0,537.8,26,23,1,0.52,0.46,0.02,bad
a13e7312-4c02-4c49-a167-0d174c426132,13,130,13,9,0.6923076923076923,267.0,291.2307692307692,46,74,10,0.35384615384615387,0.5692307692307692,0.07692307692307693,risky
a1449a32-ec0d-4f59-ab2d-385da8b23c6c,17,163,18,13,0.7222222222222222,447.0,515.0122699386503,84,77,2,0.5153374233128835,0.4723926380368098,0.012269938650306749,risky
a18473fb-4af8-4693-bc6d-3879c1f8668c,10,100,10,7,0.7,541.5,574.7,47,49,4,0.47,0.49,0.04,risky
a1d19bc3-cd2e-4733-b7c2-eb317e724e2c,39,390,39,32,0.8205128205128205,418.0,441.8205128205128,171,193,26,0.43846153846153846,0.4948717948717949,0.06666666666666667,risky
a1d69fa7-4712-4c63-b815-823f6e3e8a05,9,90,15,11,0.7333333333333333,407.0,461.3333333333333,54,31,5,0.6,0.34444444444444444,0.05555555555555555,risky
a1dd4617-9cee-4e70-94eb-7c71447bea23,2,20,4,2,0.5,381.5,381.5,10,8,2,0.5,0.4,0.1,unknown_low_controls
a1e68ecd-abf5-49c0-be14-b01028737477,3,30,4,3,0.75,724.0,672.6666666666666,17,10,3,0.5666666666666667,0.3333333333333333,0.1,unknown_low_controls
a1fbe044-02d9-4379-895b-066b119ab39d,2,20,4,2,0.5,70.5,70.5,19,1,0,0.95,0.05,0.0,unknown_low_controls
a208bf4d-4347-463d-989f-fefc6c66e365,6,60,12,8,0.6666666666666666,540.5,549.0,37,21,2,0.6166666666666667,0.35,0.03333333333333333,risky
a20be50f-cfe0-421e-a351-8f6839245b15,27,270,30,23,0.7666666666666667,450.0,504.3703703703704,157,92,21,0.5814814814814815,0.34074074074074073,0.07777777777777778,risky
a21a5cf0-214b-4465-99b5-8ad4f5d1b68a,7,70,14,10,0.7142857142857143,387.0,516.0,40,26,4,0.5714285714285714,0.37142857142857144,0.05714285714285714,risky
a2437a43-dd90-4880-a09d-c2528272cf5a,3,30,6,3,0.5,464.0,542.6666666666666,17,13,0,0.5666666666666667,0.43333333333333335,0.0,bad
a2779685-f7a8-45d3-8af3-ff5fee41be72,1,10,1,0,0.0,298.0,298.0,7,1,2,0.7,0.1,0.2,unknown_low_controls
a2d5f083-7386-42d7-b77d-d7052ec15c99,5,50,5,3,0.6,571.0,533.2,21,25,4,0.42,0.5,0.08,bad
a2e027bc-cab7-4069-9a7e-1062e432020a,1,10,1,0,0.0,389.0,389.0,4,6,0,0.4,0.6,0.0,unknown_low_controls
a311f0f4-e20d-4ebb-80f6-bb228f41ab4e,9,90,9,5,0.5555555555555556,714.0,682.4444444444445,59,30,1,0.6555555555555556,0.3333333333333333,0.011111111111111112,bad
a319d097-da16-457e-95d3-b735c8c037d8,3,30,6,5,0.8333333333333334,503.0,550.0,16,11,3,0.5333333333333333,0.36666666666666664,0.1,risky
